what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380723790843
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1380723793043
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1380723794416
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380723801920
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1380723837675
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380723845288
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380723846224
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380723850295
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380724010118
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724067901
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724069882
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724070023
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724072956
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380724083347
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724095484
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724097621
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724097746
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724101537
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724103598
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724104597
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724104721
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724105720
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724107407
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724108218
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724108358
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724109232
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724111714
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724112728
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724112869
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724113680
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724116880
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724118034
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724118159
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724120140
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724121734
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724122482
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724122623
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724124448
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724130487
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724131860
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724131907
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380724134762
