what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1381502670743
arch,sysinfo,,,"x86_64",1381502670743
ws,sysinfo,,,"win32",1381502670743
locale,sysinfo,,,"en_US",1381502670743
processors,sysinfo,,,"4",1381502670743
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1381502670743
java.runtime.version,sysinfo,,,"1.7.0_25-b16",1381502670743
java.specification.name,sysinfo,,,"Java Platform API Specification",1381502670743
java.specification.vendor,sysinfo,,,"Oracle Corporation",1381502670743
java.specification.version,sysinfo,,,"1.7",1381502670743
java.vendor,sysinfo,,,"Oracle Corporation",1381502670743
java.version,sysinfo,,,"1.7.0_25",1381502670743
java.vm.info,sysinfo,,,"mixed mode",1381502670743
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1381502670743
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1381502670743
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1381502670743
java.vm.specification.version,sysinfo,,,"1.7",1381502670743
java.vm.vendor,sysinfo,,,"Oracle Corporation",1381502670743
java.vm.version,sysinfo,,,"23.25-b01",1381502670743
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1381502670747
started,bundle,org.eclipse.wb.discovery.ui,1.5.1.r42x201209161116,"org.eclipse.wb.discovery.ui",1381502670838
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1381502671602
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1381502713436
started,bundle,org.eclipse.jdt.debug.ui,3.6.100.v20120530-1425,"org.eclipse.jdt.debug.ui",1381502713604
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1381502713615
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1381502714019
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1381502714817
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1381502714942
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1381502715714
