what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123685327
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1380123697735
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123699045
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123712573
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123716608
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123717711
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123717994
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123765434
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123811164
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123814419
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123824156
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123826503
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123832244
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123832308
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123838986
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123839072
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1380123849422
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123850494
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123857486
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123860545
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123865059
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123893097
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123894595
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1380123896129
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123897154
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123909467
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123916390
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123929847
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123929942
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123930684
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380123930753
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123940564
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123940610
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1380123953662
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123957469
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380123966543
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1380124022844
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380124042059
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1380124063225
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380124066388
