what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1387552999306
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1387553001428
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1387553005608
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1387553005608
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387553010054
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387553013800
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387553016499
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387553018933
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387553023546
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387553125990
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387553131363
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387553135503
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387553154768
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387553159475
activated,view,org.eclipse.ui.console,3.5.100.v20120521-2012,"org.eclipse.ui.console.ConsoleView",1387553159491
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1387553161581
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387553173718
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387553202147
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1387553244703
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1387553248479
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1387553254859
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1387553254859
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1387553276371
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1387553276387
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387553285856
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387553288165
