what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058350600
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058350646
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058352078
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1383058355866
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1383058356088
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1383058356242
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058357375
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058360248
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058360296
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058361312
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1383058364385
started,bundle,org.eclipse.wst.sse.ui,1.3.102.v201301162301,"org.eclipse.wst.sse.ui",1383058366647
started,bundle,org.eclipse.wst.xml.ui,1.1.302.v201301172222,"org.eclipse.wst.xml.ui",1383058366673
started,bundle,org.eclipse.wst.common.uriresolver,1.2.0.v201203071939,"org.eclipse.wst.common.uriresolver",1383058367323
started,bundle,org.eclipse.wst.validation,1.2.402.v201212031633,"org.eclipse.wst.validation",1383058367678
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.300.v201111030424,"org.eclipse.wst.common.project.facet.core",1383058367696
started,bundle,org.eclipse.wst.dtd.ui,1.0.700.v201203081826,"org.eclipse.wst.dtd.ui",1383058367930
opened,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1383058368039
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1383058368133
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058370591
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058372777
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1383058372789
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058372831
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058373888
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1383058374258
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1383058380615
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1383058381752
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1383058389657
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1383058398754
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1383058401630
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1383058401631
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058406284
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058408341
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058408468
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058409380
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058410943
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058412542
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058412588
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058414103
activated,perspective,org.eclipse.wst.xml.ui,1.1.302.v201301172222,"org.eclipse.wst.xml.ui.perspective",1383058421990
opened,view,org.eclipse.ui.views,3.6.100.v20120705-114010,"org.eclipse.ui.views.ContentOutline",1383058422119
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1383058422158
activated,view,org.eclipse.ui.ide,3.8.2.v20121106-165923,"org.eclipse.ui.views.ProblemView",1383058425006
opened,view,org.eclipse.wst.xml.ui,1.1.302.v201301172222,"org.eclipse.wst.xml.ui.views.annotations.XMLAnnotationsView",1383058435075
activated,view,org.eclipse.wst.xml.ui,1.1.302.v201301172222,"org.eclipse.wst.xml.ui.views.annotations.XMLAnnotationsView",1383058435110
opened,view,org.eclipse.ui.views,3.6.100.v20120705-114010,"org.eclipse.ui.views.PropertySheet",1383058437192
activated,view,org.eclipse.ui.views,3.6.100.v20120705-114010,"org.eclipse.ui.views.PropertySheet",1383058437220
activated,view,org.eclipse.wst.xml.ui,1.1.302.v201301172222,"org.eclipse.wst.xml.ui.views.annotations.XMLAnnotationsView",1383058438404
activated,perspective,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.JavaPerspective",1383058439580
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1383058439629
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058453459
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058463106
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058463189
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383058464155
closed,view,org.eclipse.ui.views,3.6.100.v20120705-114010,"org.eclipse.ui.views.ContentOutline",1383058464180
closed,view,org.eclipse.ui.views,3.6.100.v20120705-114010,"org.eclipse.ui.views.PropertySheet",1383058464193
closed,view,org.eclipse.wst.xml.ui,1.1.302.v201301172222,"org.eclipse.wst.xml.ui.views.annotations.XMLAnnotationsView",1383058464204
closed,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1383058464213
closed,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1383058464230
closed,view,org.eclipse.ui.ide,3.8.2.v20121106-165923,"org.eclipse.ui.views.ProblemView",1383058464239
closed,view,org.eclipse.ui.console,3.5.100.v20120521-2012,"org.eclipse.ui.console.ConsoleView",1383058464246
