what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034177579
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034179789
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034195206
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034197303
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1380034230358
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1380034239625
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1380034243581
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034244455
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034249153
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034259559
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034260747
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034265246
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034267057
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1380034267153
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034267803
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034271738
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380034271905
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1380034327258
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1380034327509
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1380034337335
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1380034353502
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034356513
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034368684
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1380034387930
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034388683
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034389871
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034390104
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034391829
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380034395930
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380034397946
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1380034435748
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034446971
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380034463688
