what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jgit,3.0.3.201309161630-r,"org.eclipse.jgit",1380548364792
os,sysinfo,,,"win32",1380548364808
arch,sysinfo,,,"x86_64",1380548364808
ws,sysinfo,,,"win32",1380548364808
locale,sysinfo,,,"en_US",1380548364808
processors,sysinfo,,,"4",1380548364808
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1380548364808
java.runtime.version,sysinfo,,,"1.7.0_25-b16",1380548364808
java.specification.name,sysinfo,,,"Java Platform API Specification",1380548364808
java.specification.vendor,sysinfo,,,"Oracle Corporation",1380548364808
java.specification.version,sysinfo,,,"1.7",1380548364808
java.vendor,sysinfo,,,"Oracle Corporation",1380548364808
java.version,sysinfo,,,"1.7.0_25",1380548364808
java.vm.info,sysinfo,,,"mixed mode",1380548364808
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1380548364808
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1380548364808
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1380548364808
java.vm.specification.version,sysinfo,,,"1.7",1380548364808
java.vm.vendor,sysinfo,,,"Oracle Corporation",1380548364808
java.vm.version,sysinfo,,,"23.25-b01",1380548364808
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1380548364839
started,bundle,org.eclipse.wb.discovery.ui,1.5.1.r42x201209161116,"org.eclipse.wb.discovery.ui",1380548365058
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1380548365869
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380548369270
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380548370852
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380548370930
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1380548370961
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380548380087
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1380548432488
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380548438509
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380548439679
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380548448961
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380548450225
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380548454016
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380548454109
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1380548454499
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380548454733
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380548454796
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1380548458119
started,bundle,org.eclipse.compare,3.5.301.v20130125-135424,"org.eclipse.compare",1380548461067
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380548484842
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380548484888
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1380548485356
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380548485575
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380548485622
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1380548486043
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380548486292
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380548486355
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1380548486885
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380548487104
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380548487166
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1380548492533
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380548501549
