what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1383315413994
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315437831
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315437909
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1383315444305
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315493929
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315493992
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1383315496285
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315508952
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315519420
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315546642
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315546736
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1383315549029
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315550542
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315556595
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1383315557375
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1383315562819
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1383315570136
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1383315621210
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1383315622880
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1383315625142
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1383315627981
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1383315630040
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1383315675078
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1383315715451
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315734155
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315737494
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315740770
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315740972
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.delete",1383315779208
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315801641
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315803420
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1383315804527
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315805619
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315807990
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.undo",1383315872653
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315872668
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315872856
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315890187
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315895959
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1383315897629
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315898877
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315903993
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.delete",1383315906458
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.undo",1383315929893
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315929909
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315930174
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315939175
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315942014
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.delete",1383315943138
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.undo",1383315959074
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315959089
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315959245
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315965735
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383315969042
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.delete",1383315970633
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383316004416
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383316010859
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.delete",1383316012326
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1383316014213
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383316015399
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383316017770
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383316049563
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383316056677
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383316094460
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383316094632
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1383316166205
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383316167313
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1383316167484
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1383316171384
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1383316174941
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1383316188076
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.cut",1383316188092
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1383316190042
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1383316193427
activated,view,org.eclipse.ui.console,3.5.100.v20120521-2012,"org.eclipse.ui.console.ConsoleView",1383316197297
