what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380291309831
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380291311344
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380291311656
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380291316950
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380291320611
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380291321344
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380291321671
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380291355675
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380291357221
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380291357221
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380291360481
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380291370465
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380291372992
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380291374786
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380291550105
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380291551447
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380291892335
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380291893443
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292197232
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1380292197240
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292197823
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292202947
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292202961
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292203871
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292203912
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292204734
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292204747
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292204794
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292206861
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292211589
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380292216238
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380292216285
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1380292223851
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292224995
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292232505
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292234463
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292237561
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292241952
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292242888
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292243159
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292245538
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292249682
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292250513
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292250801
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292252866
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292256551
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292257730
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292257984
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292300173
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292307849
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292309051
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292309316
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292316182
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1380292328806
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292342447
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292343364
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292343641
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292346369
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292350047
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1380292350980
