what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.debug.ui,3.8.2.v20130130-171415,"org.eclipse.debug.ui.VariableView",1387299169328
started,bundle,org.eclipse.wst.sse.ui,1.3.102.v201301162301,"org.eclipse.wst.sse.ui",1387299169655
opened,view,org.eclipse.ui.views,3.6.100.v20120705-114010,"org.eclipse.ui.views.ContentOutline",1387299170014
started,bundle,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms",1387299170638
error,log,,,"DDMS files not found: C:\\eclipse\\platform-tools\\adb.exe C:\\eclipse\\tools\\hprof-conv.exe C:\\eclipse\\tools\\traceview.bat ",1387299171184
opened,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1387299171215
started,bundle,com.android.ide.eclipse.traceview,22.0.1.v201305230001--685705,"com.android.ide.eclipse.traceview",1387299171449
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1387299171574
opened,view,org.eclipse.debug.ui,3.8.2.v20130130-171415,"org.eclipse.debug.ui.BreakpointView",1387299173493
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1387299174242
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1387299174413
executed,command,org.eclipse.debug.ui,3.8.2.v20130130-171415,"org.eclipse.debug.ui.commands.StepOver",1387299181808
executed,command,org.eclipse.debug.ui,3.8.2.v20130130-171415,"org.eclipse.debug.ui.commands.Terminate",1387299188703
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1387299192204
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387299198366
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387299207159
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1387299207190
executed,command,org.eclipse.debug.ui,3.8.2.v20130130-171415,"org.eclipse.debug.ui.commands.StepInto",1387299215583
executed,command,org.eclipse.debug.ui,3.8.2.v20130130-171415,"org.eclipse.debug.ui.commands.StepOver",1387299219031
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1387299226613
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1387299228219
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1387299231854
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.delete",1387299258718
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.delete",1387299260231
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.delete",1387299260949
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.delete",1387299261495
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.delete",1387299261714
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.delete",1387299261979
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1387299266362
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.delete",1387299289186
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.lineEnd",1387299291838
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1387299294396
executed,command,org.eclipse.debug.ui,3.8.2.v20130130-171415,"org.eclipse.debug.ui.commands.Terminate",1387299300465
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387299302932
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387299313384
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387299313727
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387299313836
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387299316738
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387299327019
executed,command,org.eclipse.debug.ui,3.8.2.v20130130-171415,"org.eclipse.debug.ui.commands.StepInto",1387299327081
executed,command,org.eclipse.debug.ui,3.8.2.v20130130-171415,"org.eclipse.debug.ui.commands.StepOver",1387299331917
executed,command,org.eclipse.debug.ui,3.8.2.v20130130-171415,"org.eclipse.debug.ui.commands.StepInto",1387299340825
executed,command,org.eclipse.debug.ui,3.8.2.v20130130-171415,"org.eclipse.debug.ui.commands.StepOver",1387299343368
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387299352135
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387299360123
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387299361433
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387299364039
executed,command,org.eclipse.debug.ui,3.8.2.v20130130-171415,"org.eclipse.debug.ui.commands.Terminate",1387299364132
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387299371699
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387299386192
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.export",1387299386223
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387299388111
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387299431886
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387299431964
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1387299434085
closed,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1387299435709
closed,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1387299435850
closed,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1387299436115
closed,view,org.eclipse.ui.ide,3.8.2.v20121106-165923,"org.eclipse.ui.views.ProblemView",1387299436115
