what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382453366536
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382453466736
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382453534487
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1382453534518
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1382453682953
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382453687462
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382453687555
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382453687602
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382453688866
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382453743076
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382453743201
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382453752639
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382453755041
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1382453755057
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382453815975
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382453816084
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382453869936
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382453870030
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382453897579
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382453929981
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1382453948545
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382453950573
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382453952320
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1382453964473
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1382453986250
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382454003364
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382454003473
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1382454028839
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1382454029946
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1382454037793
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1382454039088
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1382454058182
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382454064407
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382454069586
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1382454082940
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382454084047
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382454085748
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1382454124280
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382454125637
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1382454129210
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1382454149505
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1382454171096
