what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889582552
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889586842
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889611833
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889631333
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889631403
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889636123
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889638392
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889682496
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1389889808187
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1389889820808
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.lineEnd",1389889827048
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.delete",1389889827344
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1389889830386
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1389889843007
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1389889843210
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1389889846954
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889889215
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889889308
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1389889892413
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889897935
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889897982
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889903427
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889903474
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1389889930712
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889931726
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889932771
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889947669
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889947732
activated,view,org.eclipse.ui.console,3.5.100.v20120521-2012,"org.eclipse.ui.console.ConsoleView",1389889952287
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1389889952427
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1389889952490
activated,view,org.eclipse.ui.console,3.5.100.v20120521-2012,"org.eclipse.ui.console.ConsoleView",1389889954549
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1389889954705
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889992270
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389889992380
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890000695
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890000835
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890003191
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890003347
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890014314
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890014438
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1389890014485
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1389890021396
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1389890039477
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1389890041099
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1389890051271
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1389890052035
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890055701
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890055826
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1389890055857
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890058166
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890058338
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890059508
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890059679
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890061489
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890061661
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890063096
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890063252
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890064500
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890064687
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890065483
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890065654
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1389890069274
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1389890078072
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1389890091317
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1389890096278
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890104717
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890104827
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890109819
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890109928
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1389890112596
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1389890119538
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890125606
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890125778
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890139428
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890139584
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1389890139631
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890141456
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890141628
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890143094
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890143250
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890144639
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890144795
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890145793
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890145965
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890147025
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890147197
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890148133
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890148273
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1389890171081
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.saveAll",1389890179677
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1389890180472
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890200222
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890207617
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890207617
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890207729
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890207769
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890212559
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890214611
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1389890234657
